Time,gate,Duty_moduladora,Vref_hs,Vout,V_port,D_pedro,Vref_pedro,portadora_pedro,V6,Vref_hst,V8
1e-006,1,0.600072,10,0.00268174,0.1,0.0931752,5,0.1,0.300036,5,0.1
2e-006,1,0.604728,10,0.008864,0.2,0.0962195,5,0.2,0.302284,5,0.2
3e-006,1,0.609268,10,0.0176159,0.3,0.0991969,5,0.3,0.304368,5,0.3
4e-006,0,0.613746,10,0.0280978,0.4,0.102123,5,0.4,0.306341,5,0.4
5e-006,0,0.618207,10,0.0382443,0.5,0.105011,5,0.5,0.308253,5,0.5
6e-006,0,0.622775,10,0.0481922,0.6,0.107898,5,0.6,0.310226,5,0.6
7e-006,0,0.627438,10,0.0578776,0.7,0.110783,5,0.7,0.31225,5,0.7
8e-006,0,0.6322,10,0.0673041,0.8,0.113667,5,0.8,0.314328,5,0.8
9e-006,0,0.637058,10,0.0764755,0.9,0.11655,5,0.9,0.31646,5,0.9
1e-005,0,0.642012,10,0.0853952,1,0.119432,5,1,0.318644,5,1
1.1e-005,1,0.647058,10,0.0966877,0.1,0.122312,5,0.1,0.32088,5,0.1
1.2e-005,1,0.65204,10,0.111238,0.2,0.125143,5,0.2,0.32301,5,0.2
1.3e-005,1,0.656899,10,0.128178,0.3,0.127907,5,0.3,0.324978,5,0.3
1.4e-005,0,0.661687,10,0.147424,0.4,0.130616,5,0.4,0.326834,5,0.4
1.5e-005,0,0.666405,10,0.165958,0.5,0.133273,5,0.5,0.328582,5,0.5
1.6e-005,0,0.671232,10,0.184108,0.6,0.13593,5,0.6,0.3304,5,0.6
1.7e-005,0,0.676146,10,0.20175,0.7,0.138584,5,0.7,0.332269,5,0.7
1.8e-005,0,0.681154,10,0.218891,0.8,0.141235,5,0.8,0.334195,5,0.8
1.9e-005,0,0.686255,10,0.23554,0.9,0.143885,5,0.9,0.336176,5,0.9
2e-005,0,0.691447,10,0.251703,1,0.146534,5,1,0.338213,5,1
2.1e-005,1,0.696728,10,0.269952,0.1,0.149181,5,0.1,0.340305,5,0.1
2.2e-005,1,0.701942,10,0.291234,0.2,0.151779,5,0.2,0.342296,5,0.2
2.3e-005,1,0.707032,10,0.314739,0.3,0.15431,5,0.3,0.344127,5,0.3
2.4e-005,0,0.712041,10,0.340846,0.4,0.156786,5,0.4,0.345846,5,0.4
2.5e-005,0,0.716947,10,0.366137,0.5,0.159199,5,0.5,0.347428,5,0.5
2.6e-005,0,0.72195,10,0.390872,0.6,0.161611,5,0.6,0.349075,5,0.6
2.7e-005,0,0.727034,10,0.414874,0.7,0.164017,5,0.7,0.350773,5,0.7
2.8e-005,0,0.73221,10,0.438152,0.8,0.166423,5,0.8,0.35253,5,0.8
2.9e-005,0,0.737475,10,0.46072,0.9,0.168826,5,0.9,0.354347,5,0.9
3e-005,0,0.742828,10,0.482586,1,0.171229,5,1,0.356221,5,1
3.1e-005,1,0.748267,10,0.506275,0.1,0.17363,5,0.1,0.358153,5,0.1
3.2e-005,1,0.753641,10,0.532791,0.2,0.175985,5,0.2,0.35999,5,0.2
3.3e-005,1,0.758887,10,0.561379,0.3,0.178271,5,0.3,0.36167,5,0.3
3.4e-005,0,0.764047,10,0.592682,0.4,0.180503,5,0.4,0.363238,5,0.4
3.5e-005,0,0.769081,10,0.623236,0.5,0.182667,5,0.5,0.364651,5,0.5
3.6e-005,0,0.774195,10,0.653077,0.6,0.184825,5,0.6,0.366118,5,0.6
3.7e-005,0,0.779385,10,0.681979,0.7,0.186977,5,0.7,0.367634,5,0.7
3.8e-005,0,0.784664,10,0.709956,0.8,0.189129,5,0.8,0.369213,5,0.8
3.9e-005,0,0.790031,10,0.737023,0.9,0.191279,5,0.9,0.370855,5,0.9
4e-005,0,0.795484,10,0.763194,1,0.19343,5,1,0.372557,5,1
4.1e-005,1,0.801022,10,0.79095,0.1,0.19558,5,0.1,0.37432,5,0.1
4.2e-005,1,0.806495,10,0.821347,0.2,0.197685,5,0.2,0.375993,5,0.2
4.3e-005,1,0.811839,10,0.853677,0.3,0.199723,5,0.3,0.377513,5,0.3
4.4e-005,0,0.817092,10,0.88873,0.4,0.201707,5,0.4,0.37892,5,0.4
4.5e-005,0,0.822207,10,0.923192,0.5,0.20362,5,0.5,0.380165,5,0.5
4.6e-005,0,0.82738,10,0.956801,0.6,0.205522,5,0.6,0.381445,5,0.6
4.7e-005,0,0.832625,10,0.989285,0.7,0.207418,5,0.7,0.382775,5,0.7
4.8e-005,0,0.837958,10,1.02066,0.8,0.209315,5,0.8,0.384172,5,0.8
4.9e-005,0,0.843378,10,1.05095,0.9,0.211212,5,0.9,0.385634,5,0.9
5e-005,0,0.848883,10,1.08018,1,0.21311,5,1,0.38716,5,1
5.1e-005,1,0.854472,10,1.11077,0.1,0.21501,5,0.1,0.388749,5,0.1
5.2e-005,1,0.859999,10,1.14384,0.2,0.216865,5,0.2,0.390255,5,0.2
5.3e-005,1,0.865394,10,1.17871,0.3,0.218656,5,0.3,0.391609,5,0.3
5.4e-005,0,0.870696,10,1.21627,0.4,0.220392,5,0.4,0.392852,5,0.4
5.5e-005,0,0.875852,10,1.25342,0.5,0.222057,5,0.5,0.393928,5,0.5
5.6e-005,0,0.881044,10,1.2896,0.6,0.223706,5,0.6,0.395021,5,0.6
5.7e-005,0,0.886305,10,1.3245,0.7,0.225351,5,0.7,0.396165,5,0.7
5.8e-005,0,0.891654,10,1.35812,0.8,0.226997,5,0.8,0.397379,5,0.8
5.9e-005,0,0.89709,10,1.3905,0.9,0.228645,5,0.9,0.398661,5,0.9
6e-005,0,0.902611,10,1.42166,1,0.230295,5,1,0.40001,5,1
6.1e-005,1,0.908215,10,1.454,0.1,0.231948,5,0.1,0.401426,5,0.1
6.2e-005,1,0.913759,10,1.48867,0.2,0.23356,5,0.2,0.402763,5,0.2
6.3e-005,1,0.919171,10,1.52505,0.3,0.235108,5,0.3,0.403952,5,0.3
6.4e-005,1,0.924488,10,1.56365,0.4,0.236603,5,0.4,0.40503,5,0.4
6.5e-005,0,0.929676,10,1.60248,0.5,0.238035,5,0.5,0.405963,5,0.5
6.6e-005,0,0.934854,10,1.63982,0.6,0.239437,5,0.6,0.406869,5,0.6
6.7e-005,0,0.940124,10,1.6761,0.7,0.240844,5,0.7,0.407852,5,0.7
6.8e-005,0,0.945461,10,1.71096,0.8,0.242248,5,0.8,0.408886,5,0.8
6.9e-005,0,0.950885,10,1.74445,0.9,0.243655,5,0.9,0.409991,5,0.9
7e-005,0,0.956393,10,1.77658,1,0.245066,5,1,0.411167,5,1
7.1e-005,1,0.961986,10,1.80973,0.1,0.246482,5,0.1,0.412413,5,0.1
7.2e-005,1,0.96752,10,1.84509,0.2,0.247859,5,0.2,0.413584,5,0.2
7.3e-005,1,0.972923,10,1.88205,0.3,0.249175,5,0.3,0.414611,5,0.3
7.4e-005,1,0.978228,10,1.92113,0.4,0.250438,5,0.4,0.415527,5,0.4
7.5e-005,0,0.983406,10,1.96072,0.5,0.25164,5,0.5,0.416301,5,0.5
7.6e-005,0,0.988549,10,1.99863,0.6,0.252807,5,0.6,0.417026,5,0.6
7.7e-005,0,0.993788,10,2.03539,0.7,0.253981,5,0.7,0.417835,5,0.7
7.8e-005,0,0.999092,10,2.07062,0.8,0.255154,5,0.8,0.418697,5,0.8
7.9e-005,0,1.00448,10,2.10435,0.9,0.256332,5,0.9,0.419633,5,0.9
8e-005,0,1.00996,10,2.13661,1,0.257516,5,1,0.420642,5,1
8.1e-005,1,1.01552,10,2.16976,0.1,0.258707,5,0.1,0.421723,5,0.1
8.2e-005,1,1.02103,10,2.205,0.2,0.259861,5,0.2,0.422735,5,0.2
8.3e-005,1,1.0264,10,2.24178,0.3,0.260956,5,0.3,0.423605,5,0.3
8.4e-005,1,1.03168,10,2.28056,0.4,0.262,5,0.4,0.424366,5,0.4
8.5e-005,0,1.03683,10,2.32006,0.5,0.262985,5,0.5,0.424987,5,0.5
8.6e-005,0,1.04193,10,2.35776,0.6,0.263931,5,0.6,0.425544,5,0.6
8.7e-005,0,1.04712,10,2.39424,0.7,0.264887,5,0.7,0.426188,5,0.7
8.8e-005,0,1.05238,10,2.42908,0.8,0.265843,5,0.8,0.426886,5,0.8
8.9e-005,0,1.05773,10,2.46234,0.9,0.266806,5,0.9,0.427662,5,0.9
9e-005,0,1.06316,10,2.49402,1,0.267777,5,1,0.428513,5,1
9.1e-005,1,1.06868,10,2.52648,0.1,0.268757,5,0.1,0.429439,5,0.1
9.2e-005,1,1.07414,10,2.56094,0.2,0.269703,5,0.2,0.4303,5,0.2
9.3e-005,1,1.07948,10,2.59687,0.3,0.270592,5,0.3,0.431022,5,0.3
9.4e-005,1,1.08472,10,2.63472,0.4,0.271432,5,0.4,0.431635,5,0.4
9.5e-005,0,1.08982,10,2.67343,0.5,0.272213,5,0.5,0.432112,5,0.5
9.6e-005,0,1.09487,10,2.71028,0.6,0.272956,5,0.6,0.432514,5,0.6
9.7e-005,0,1.10001,10,2.74583,0.7,0.273709,5,0.7,0.433004,5,0.7
9.8e-005,0,1.10522,10,2.77967,0.8,0.274463,5,0.8,0.43355,5,0.8
9.9e-005,0,1.11051,10,2.81184,0.9,0.275228,5,0.9,0.434175,5,0.9
0.0001,0,1.11589,10,2.84236,1,0.276002,5,1,0.434879,5,1
0.000101,1,1.12136,10,2.87356,0.1,0.276788,5,0.1,0.435661,5,0.1
0.000102,1,1.12678,10,2.9067,0.2,0.277541,5,0.2,0.436382,5,0.2
0.000103,1,1.13207,10,2.94125,0.3,0.27824,5,0.3,0.436965,5,0.3
0.000104,1,1.13725,10,2.97765,0.4,0.278892,5,0.4,0.437441,5,0.4
0.000105,0,1.14232,10,3.01501,0.5,0.279487,5,0.5,0.437783,5,0.5
0.000106,0,1.1473,10,3.05047,0.6,0.280043,5,0.6,0.438042,5,0.6
0.000107,0,1.15239,10,3.08458,0.7,0.28061,5,0.7,0.438391,5,0.7
0.000108,0,1.15754,10,3.11691,0.8,0.281181,5,0.8,0.438797,5,0.8
0.000109,0,1.16278,10,3.14751,0.9,0.281764,5,0.9,0.439285,5,0.9
0.00011,0,1.1681,10,3.1764,1,0.282359,5,1,0.439854,5,1
0.000111,1,1.17352,10,3.20589,0.1,0.282967,5,0.1,0.440503,5,0.1
0.000112,1,1.17888,10,3.23726,0.2,0.283546,5,0.2,0.441094,5,0.2
0.000113,1,1.18412,10,3.27001,0.3,0.284072,5,0.3,0.44155,5,0.3
0.000114,1,1.18926,10,3.30455,0.4,0.284552,5,0.4,0.4419,5,0.4
0.000115,0,1.19427,10,3.34013,0.5,0.284979,5,0.5,0.442118,5,0.5
0.000116,0,1.1992,10,3.37377,0.6,0.285365,5,0.6,0.442249,5,0.6
0.000117,0,1.20423,10,3.40603,0.7,0.285766,5,0.7,0.44247,5,0.7
0.000118,0,1.20932,10,3.43646,0.8,0.286171,5,0.8,0.442749,5,0.8
0.000119,0,1.21451,10,3.4651,0.9,0.28659,5,0.9,0.443113,5,0.9
0.00012,0,1.21978,10,3.492,1,0.287024,5,1,0.44356,5,1
0.000121,1,1.22514,10,3.51944,0.1,0.287473,5,0.1,0.444089,5,0.1
0.000122,1,1.23045,10,3.54871,0.2,0.287895,5,0.2,0.444563,5,0.2
0.000123,1,1.23564,10,3.57934,0.3,0.288265,5,0.3,0.444903,5,0.3
0.000124,1,1.24072,10,3.61171,0.4,0.288593,5,0.4,0.445139,5,0.4
0.000125,0,1.24569,10,3.64517,0.5,0.288869,5,0.5,0.445245,5,0.5
0.000126,0,1.25056,10,3.67668,0.6,0.289104,5,0.6,0.445261,5,0.6
0.000127,0,1.25554,10,3.70677,0.7,0.289356,5,0.7,0.445368,5,0.7
0.000128,0,1.26058,10,3.735,0.8,0.289614,5,0.8,0.445534,5,0.8
0.000129,0,1.26571,10,3.76141,0.9,0.289888,5,0.9,0.445787,5,0.9
0.00013,0,1.27093,10,3.78604,1,0.290179,5,1,0.446125,5,1
0.000131,1,1.27624,10,3.81117,0.1,0.290486,5,0.1,0.446547,5,0.1
0.000132,1,1.2815,10,3.83811,0.2,0.290769,5,0.2,0.446916,5,0.2
0.000133,1,1.28664,10,3.86638,0.3,0.291003,5,0.3,0.447154,5,0.3
0.000134,1,1.29167,10,3.89637,0.4,0.291195,5,0.4,0.447288,5,0.4
0.000135,0,1.29659,10,3.92747,0.5,0.291338,5,0.5,0.447295,5,0.5
0.000136,0,1.30142,10,3.95661,0.6,0.291441,5,0.6,0.447209,5,0.6
0.000137,0,1.30634,10,3.98432,0.7,0.291562,5,0.7,0.447215,5,0.7
0.000138,0,1.31133,10,4.01014,0.8,0.291691,5,0.8,0.447282,5,0.8
0.000139,0,1.31641,10,4.03412,0.9,0.291838,5,0.9,0.447438,5,0.9
0.00014,0,1.32158,10,4.0563,1,0.292004,5,1,0.447681,5,1
0.000141,1,1.32685,10,4.07896,0.1,0.292189,5,0.1,0.448009,5,0.1
0.000142,1,1.33206,10,4.10341,0.2,0.29235,5,0.2,0.448286,5,0.2
0.000143,1,1.33716,10,4.12916,0.3,0.292465,5,0.3,0.448433,5,0.3
0.000144,1,1.34215,10,4.15664,0.4,0.29254,5,0.4,0.448478,5,0.4
0.000145,0,1.34702,10,4.18523,0.5,0.292567,5,0.5,0.448397,5,0.5
0.000146,0,1.3518,10,4.21186,0.6,0.292556,5,0.6,0.448224,5,0.6
0.000147,0,1.35668,10,4.23704,0.7,0.292564,5,0.7,0.448143,5,0.7
0.000148,0,1.36163,10,4.26033,0.8,0.292582,5,0.8,0.448125,5,0.8
0.000149,0,1.36666,10,4.28176,0.9,0.29262,5,0.9,0.448197,5,0.9
0.00015,0,1.3718,10,4.30138,1,0.292679,5,1,0.448357,5,1
0.000151,1,1.37702,10,4.32147,0.1,0.292758,5,0.1,0.448604,5,0.1
0.000152,1,1.38219,10,4.34334,0.2,0.292816,5,0.2,0.448801,5,0.2
0.000153,1,1.38724,10,4.36651,0.3,0.292828,5,0.3,0.448871,5,0.3
0.000154,1,1.3922,10,4.39139,0.4,0.292802,5,0.4,0.448839,5,0.4
0.000155,0,1.39703,10,4.4174,0.5,0.292731,5,0.5,0.448683,5,0.5
0.000156,0,1.40177,10,4.44144,0.6,0.292623,5,0.6,0.448435,5,0.6
0.000157,0,1.40661,10,4.46403,0.7,0.292535,5,0.7,0.448281,5,0.7
0.000158,0,1.41152,10,4.48472,0.8,0.29246,5,0.8,0.44819,5,0.8
0.000159,0,1.41652,10,4.50355,0.9,0.292406,5,0.9,0.448191,5,0.9
0.00016,0,1.42162,10,4.52057,1,0.292374,5,1,0.448281,5,1
0.000161,1,1.42681,10,4.53806,0.1,0.292364,5,0.1,0.44846,5,0.1
0.000162,1,1.43195,10,4.55733,0.2,0.292335,5,0.2,0.44859,5,0.2
0.000163,1,1.43696,10,4.5779,0.3,0.292262,5,0.3,0.448593,5,0.3
0.000164,1,1.44188,10,4.60019,0.4,0.292152,5,0.4,0.448496,5,0.4
0.000165,0,1.44668,10,4.62359,0.5,0.291998,5,0.5,0.448276,5,0.5
0.000166,0,1.4514,10,4.64502,0.6,0.29181,5,0.6,0.447966,5,0.6
0.000167,0,1.45621,10,4.66501,0.7,0.291643,5,0.7,0.447751,5,0.7
0.000168,0,1.46108,10,4.6831,0.8,0.29149,5,0.8,0.447601,5,0.8
0.000169,0,1.46605,10,4.69935,0.9,0.291361,5,0.9,0.447543,5,0.9
0.00017,0,1.47112,10,4.71378,1,0.291254,5,1,0.447575,5,1
0.000171,1,1.47628,10,4.72869,0.1,0.291171,5,0.1,0.447697,5,0.1
0.000172,1,1.48139,10,4.74539,0.2,0.29107,5,0.2,0.447771,5,0.2
0.000173,1,1.48638,10,4.7634,0.3,0.290927,5,0.3,0.44772,5,0.3
0.000174,1,1.49127,10,4.78313,0.4,0.290749,5,0.4,0.447569,5,0.4
0.000175,0,1.49604,10,4.80396,0.5,0.290528,5,0.5,0.447296,5,0.5
0.000176,0,1.50073,10,4.82282,0.6,0.290274,5,0.6,0.446936,5,0.6
0.000177,0,1.50552,10,4.84025,0.7,0.290044,5,0.7,0.446672,5,0.7
0.000178,0,1.51037,10,4.8558,0.8,0.289828,5,0.8,0.446473,5,0.8
0.000179,0,1.51532,10,4.86951,0.9,0.289637,5,0.9,0.446368,5,0.9
0.00018,0,1.52036,10,4.88142,1,0.289471,5,1,0.446354,5,1
0.000181,1,1.5255,10,4.89382,0.1,0.28933,5,0.1,0.44643,5,0.1
0.000182,1,1.53059,10,4.90803,0.2,0.289172,5,0.2,0.44646,5,0.2
0.000183,1,1.53556,10,4.92355,0.3,0.288973,5,0.3,0.446364,5,0.3
0.000184,1,1.54043,10,4.94081,0.4,0.288741,5,0.4,0.446171,5,0.4
0.000185,0,1.54518,10,4.95915,0.5,0.288467,5,0.5,0.445855,5,0.5
0.000186,0,1.54985,10,4.97553,0.6,0.288161,5,0.6,0.445455,5,0.6
0.000187,0,1.55462,10,4.99049,0.7,0.287882,5,0.7,0.445153,5,0.7
0.000188,0,1.55946,10,5.00358,0.8,0.287618,5,0.8,0.444917,5,0.8
0.000189,0,1.56439,10,5.01485,0.9,0.28738,5,0.9,0.444775,5,0.9
0.00019,0,1.56942,10,5.02433,1,0.287168,5,1,0.444725,5,1
0.000191,1,1.57453,10,5.03434,0.1,0.286982,5,0.1,0.444766,5,0.1
0.000192,1,1.57961,10,5.04616,0.2,0.28678,5,0.2,0.444761,5,0.2
0.000193,1,1.58456,10,5.05932,0.3,0.286539,5,0.3,0.44463,5,0.3
0.000194,1,1.58942,10,5.07423,0.4,0.286265,5,0.4,0.444403,5,0.4
0.000195,0,1.59415,10,5.09019,0.5,0.28595,5,0.5,0.444055,5,0.5
0.000196,0,1.59881,10,5.1042,0.6,0.285607,5,0.6,0.443625,5,0.6
0.000197,0,1.60357,10,5.1168,0.7,0.28529,5,0.7,0.443295,5,0.7
0.000198,0,1.6084,10,5.12756,0.8,0.284991,5,0.8,0.443032,5,0.8
0.000199,0,1.61332,10,5.13651,0.9,0.284718,5,0.9,0.442863,5,0.9
0.0002,0,1.61834,10,5.14371,1,0.284472,5,1,0.442786,5,1
0.000201,1,1.62345,10,5.15145,0.1,0.284254,5,0.1,0.442801,5,0.1
0.000202,1,1.62851,10,5.16103,0.2,0.28402,5,0.2,0.44277,5,0.2
0.000203,1,1.63346,10,5.17196,0.3,0.283748,5,0.3,0.442614,5,0.3
0.000204,1,1.6383,10,5.18467,0.4,0.283445,5,0.4,0.442362,5,0.4
0.000205,0,1.64303,10,5.19839,0.5,0.283102,5,0.5,0.441989,5,0.5
0.000206,0,1.64768,10,5.21017,0.6,0.282732,5,0.6,0.441539,5,0.6
0.000207,0,1.65244,10,5.22057,0.7,0.282389,5,0.7,0.44119,5,0.7
0.000208,0,1.65726,10,5.22914,0.8,0.282065,5,0.8,0.440908,5,0.8
0.000209,0,1.66218,10,5.23594,0.9,0.281769,5,0.9,0.44072,5,0.9
0.00021,0,1.66719,10,5.241,1,0.281501,5,1,0.440626,5,1
0.000211,1,1.6723,10,5.24663,0.1,0.281261,5,0.1,0.440623,5,0.1
0.000212,1,1.67736,10,5.25413,0.2,0.281006,5,0.2,0.440574,5,0.2
0.000213,1,1.6823,10,5.263,0.3,0.280714,5,0.3,0.440401,5,0.3
0.000214,1,1.68714,10,5.27366,0.4,0.280391,5,0.4,0.440132,5,0.4
0.000215,0,1.69187,10,5.28531,0.5,0.28003,5,0.5,0.439743,5,0.5
0.000216,0,1.69652,10,5.29503,0.6,0.279644,5,0.6,0.43928,5,0.6
0.000217,0,1.70127,10,5.30338,0.7,0.279286,5,0.7,0.438919,5,0.7
0.000218,0,1.7061,10,5.30994,0.8,0.278948,5,0.8,0.438626,5,0.8
0.000219,0,1.71102,10,5.31474,0.9,0.278638,5,0.9,0.438428,5,0.9
0.00022,0,1.71603,10,5.31784,1,0.278356,5,1,0.438323,5,1
0.000221,1,1.72114,10,5.32154,0.1,0.278104,5,0.1,0.43831,5,0.1
0.000222,1,1.7262,10,5.32713,0.2,0.277838,5,0.2,0.43825,5,0.2
0.000223,1,1.73114,10,5.33411,0.3,0.277535,5,0.3,0.438066,5,0.3
0.000224,1,1.73599,10,5.34292,0.4,0.277203,5,0.4,0.437788,5,0.4
0.000225,0,1.74071,10,5.35267,0.5,0.276832,5,0.5,0.437389,5,0.5
0.000226,0,1.74537,10,5.3605,0.6,0.276438,5,0.6,0.436921,5,0.6
0.000227,0,1.75013,10,5.36699,0.7,0.276074,5,0.7,0.436555,5,0.7
0.000228,0,1.75496,10,5.37171,0.8,0.27573,5,0.8,0.436258,5,0.8
0.000229,0,1.75989,10,5.3747,0.9,0.275415,5,0.9,0.436056,5,0.9
0.00023,0,1.76491,10,5.37601,1,0.275129,5,1,0.435947,5,1
0.000231,1,1.77002,10,5.37796,0.1,0.274872,5,0.1,0.43593,5,0.1
0.000232,1,1.77509,10,5.38184,0.2,0.274603,5,0.2,0.435866,5,0.2
0.000233,1,1.78003,10,5.38712,0.3,0.274297,5,0.3,0.435678,5,0.3
0.000234,1,1.78489,10,5.39425,0.4,0.273963,5,0.4,0.435396,5,0.4
0.000235,0,1.78962,10,5.40228,0.5,0.27359,5,0.5,0.434993,5,0.5
0.000236,0,1.79428,10,5.40841,0.6,0.273197,5,0.6,0.434525,5,0.6
0.000237,0,1.79905,10,5.41322,0.7,0.272833,5,0.7,0.43416,5,0.7
0.000238,0,1.80389,10,5.41629,0.8,0.272491,5,0.8,0.433865,5,0.8
0.000239,0,1.80883,10,5.41766,0.9,0.272178,5,0.9,0.433664,5,0.9
0.00024,0,1.81386,10,5.41738,1,0.271895,5,1,0.433557,5,1
0.000241,1,1.81898,10,5.41777,0.1,0.271642,5,0.1,0.433541,5,0.1
0.000242,1,1.82406,10,5.42011,0.2,0.271376,5,0.2,0.433478,5,0.2
0.000243,1,1.82901,10,5.42387,0.3,0.271074,5,0.3,0.433291,5,0.3
0.000244,1,1.83387,10,5.42952,0.4,0.270744,5,0.4,0.43301,5,0.4
0.000245,0,1.83861,10,5.43602,0.5,0.270376,5,0.5,0.432609,5,0.5
0.000246,0,1.84329,10,5.44064,0.6,0.269989,5,0.6,0.432147,5,0.6
0.000247,0,1.84808,10,5.44396,0.7,0.269633,5,0.7,0.431788,5,0.7
0.000248,0,1.85293,10,5.44557,0.8,0.269299,5,0.8,0.431499,5,0.8
0.000249,0,1.85788,10,5.44551,0.9,0.268994,5,0.9,0.431304,5,0.9
0.00025,0,1.86293,10,5.44382,1,0.26872,5,1,0.431203,5,1
